Timestamp,Flow Duration,Protocol,Src IP,Dst IP,Src Port,Dst Port,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Label
28/02/2018 15:12:50,1951687,6,192.168.1.105,10.0.0.5,18122,80,23,8,5313,5792,Infilteration
28/02/2018 15:12:52,4318464,6,192.168.1.105,10.0.0.5,19687,80,9,20,3996,10220,Infilteration
28/02/2018 15:12:54,1570539,6,192.168.1.105,10.0.0.5,11559,80,14,36,4550,12024,Infilteration
28/02/2018 15:12:56,438732,6,192.168.1.105,10.0.0.5,65115,80,22,18,9086,5742,Infilteration
28/02/2018 15:12:58,18029289,6,192.168.1.105,10.0.0.5,11104,80,33,9,14619,8271,Infilteration
28/02/2018 15:13:00,5364524,6,192.168.1.105,10.0.0.5,4872,80,45,7,11430,2646,Infilteration
28/02/2018 15:13:02,197312,6,192.168.1.105,10.0.0.5,61844,80,14,24,1848,3120,Infilteration
28/02/2018 15:13:04,18468730,6,192.168.1.105,10.0.0.5,9811,80,19,19,5643,17974,Infilteration
28/02/2018 15:13:06,1105615,6,192.168.1.105,10.0.0.5,38378,80,3,25,1356,1575,Infilteration
28/02/2018 15:13:08,4015598,6,192.168.1.105,10.0.0.5,49487,80,25,1,3150,910,Infilteration
28/02/2018 15:13:10,6859934,6,192.168.1.105,10.0.0.5,58403,80,45,31,16605,3999,Infilteration
28/02/2018 15:13:12,3911245,6,192.168.1.105,10.0.0.5,27143,80,12,2,5856,814,Infilteration
28/02/2018 15:13:14,2439200,6,192.168.1.105,10.0.0.5,14351,80,37,19,11433,16226,Infilteration
28/02/2018 15:13:16,4964735,6,192.168.1.105,10.0.0.5,38309,80,20,0,9720,0,Infilteration
28/02/2018 15:13:18,776825,6,192.168.1.105,10.0.0.5,13926,80,26,34,12480,9690,Infilteration
28/02/2018 15:13:20,4832489,6,192.168.1.105,10.0.0.5,1042,80,49,6,22785,942,Infilteration
28/02/2018 15:13:22,723210,6,192.168.1.105,10.0.0.5,4192,80,20,5,6320,2315,Infilteration
28/02/2018 15:13:24,2124990,6,192.168.1.105,10.0.0.5,15727,80,35,23,15295,10741,Infilteration
28/02/2018 15:13:26,5911600,6,192.168.1.105,10.0.0.5,49773,80,38,10,3952,2040,Infilteration
28/02/2018 15:13:28,2254377,6,192.168.1.105,10.0.0.5,52178,80,9,16,2610,14080,Infilteration
28/02/2018 15:13:30,137464,6,192.168.1.105,10.0.0.5,28279,80,41,32,20008,3744,Infilteration
28/02/2018 15:13:32,376954,6,192.168.1.105,10.0.0.5,13208,80,15,1,3495,87,Infilteration
28/02/2018 15:13:34,1753535,6,192.168.1.105,10.0.0.5,31924,80,10,10,1650,6970,Infilteration
28/02/2018 15:13:36,2087540,6,192.168.1.105,10.0.0.5,23867,80,36,24,2916,19200,Infilteration
28/02/2018 15:13:38,107134,6,192.168.1.105,10.0.0.5,22324,80,40,31,12400,29822,Infilteration
28/02/2018 15:13:40,11745902,6,192.168.1.105,10.0.0.5,35183,80,49,18,7448,12708,Infilteration
28/02/2018 15:13:42,994919,6,192.168.1.105,10.0.0.5,61494,80,20,29,7700,6989,Infilteration
28/02/2018 15:13:44,7799316,6,192.168.1.105,10.0.0.5,44755,80,40,9,13800,8937,Infilteration
28/02/2018 15:13:46,5654491,6,192.168.1.105,10.0.0.5,45163,80,31,21,6107,14427,Infilteration
28/02/2018 15:13:48,5437615,6,192.168.1.105,10.0.0.5,37920,80,14,5,6076,4800,Infilteration
28/02/2018 15:13:50,17601207,6,192.168.1.105,10.0.0.5,19438,80,42,15,20160,5955,Infilteration
28/02/2018 15:13:52,1703466,6,192.168.1.105,10.0.0.5,47255,80,14,29,3010,4321,Infilteration
28/02/2018 15:13:54,2547407,6,192.168.1.105,10.0.0.5,21486,80,4,29,792,28304,Infilteration
28/02/2018 15:13:56,6110261,6,192.168.1.105,10.0.0.5,58698,80,22,39,5984,32214,Infilteration
28/02/2018 15:13:58,6555966,6,192.168.1.105,10.0.0.5,39480,80,15,8,900,480,Infilteration
28/02/2018 15:14:00,4472618,6,192.168.1.105,10.0.0.5,11862,80,3,14,1338,5460,Infilteration
28/02/2018 15:14:02,9173895,6,192.168.1.105,10.0.0.5,39785,80,34,5,8806,1480,Infilteration
28/02/2018 15:14:04,6878235,6,192.168.1.105,10.0.0.5,2782,80,41,26,8774,6734,Infilteration
28/02/2018 15:14:06,462259,6,192.168.1.105,10.0.0.5,10855,80,10,36,1690,6408,Infilteration
28/02/2018 15:14:08,2443706,6,192.168.1.105,10.0.0.5,21490,80,37,37,8288,2146,Infilteration
28/02/2018 15:14:10,5559262,6,192.168.1.105,10.0.0.5,22115,80,3,11,597,4587,Infilteration
28/02/2018 15:14:12,1103609,6,192.168.1.105,10.0.0.5,47026,80,28,25,9128,14775,Infilteration
28/02/2018 15:14:14,8124994,6,192.168.1.105,10.0.0.5,23253,80,23,23,1564,9315,Infilteration
28/02/2018 15:14:16,306440,6,192.168.1.105,10.0.0.5,65475,80,36,12,16488,5664,Infilteration
28/02/2018 15:14:18,2994341,6,192.168.1.105,10.0.0.5,43207,80,4,25,1708,20425,Infilteration
28/02/2018 15:14:20,1508137,6,192.168.1.105,10.0.0.5,43436,80,32,21,11936,5355,Infilteration
28/02/2018 15:14:22,2707090,6,192.168.1.105,10.0.0.5,46147,80,29,20,2436,6500,Infilteration
28/02/2018 15:14:24,443364,6,192.168.1.105,10.0.0.5,25795,80,32,28,2976,2296,Infilteration
28/02/2018 15:14:26,299150,6,192.168.1.105,10.0.0.5,27267,80,9,24,4014,12168,Infilteration
28/02/2018 15:14:28,4969427,6,192.168.1.105,10.0.0.5,3544,80,46,9,21436,4635,Infilteration
28/02/2018 15:14:30,6195448,6,192.168.1.105,10.0.0.5,13204,80,1,39,112,5031,Infilteration
28/02/2018 15:14:32,12406539,6,192.168.1.105,10.0.0.5,52606,80,49,31,10535,16585,Infilteration
28/02/2018 15:14:34,544032,6,192.168.1.105,10.0.0.5,23877,80,40,19,10680,1957,Infilteration
28/02/2018 15:14:36,8161547,6,192.168.1.105,10.0.0.5,22675,80,47,8,5264,7720,Infilteration
28/02/2018 15:14:38,7896331,6,192.168.1.105,10.0.0.5,3330,80,10,16,4970,7136,Infilteration
28/02/2018 15:14:40,267640,6,192.168.1.105,10.0.0.5,48679,80,12,21,2652,4788,Infilteration
28/02/2018 15:14:42,3364453,6,192.168.1.105,10.0.0.5,29665,80,38,37,15618,4736,Infilteration
28/02/2018 15:14:44,9571736,6,192.168.1.105,10.0.0.5,4267,80,28,22,3976,10472,Infilteration
28/02/2018 15:14:46,3539089,6,192.168.1.105,10.0.0.5,13058,80,41,29,6806,28710,Infilteration
28/02/2018 15:14:48,3286586,6,192.168.1.105,10.0.0.5,36992,80,2,30,924,13710,Infilteration
28/02/2018 15:14:50,4697661,6,192.168.1.105,10.0.0.5,60782,80,21,34,2184,9962,Infilteration
28/02/2018 15:14:52,490337,6,192.168.1.105,10.0.0.5,50109,80,17,38,7752,27664,Infilteration
28/02/2018 15:14:54,706024,6,192.168.1.105,10.0.0.5,1752,80,46,22,2346,9768,Infilteration
28/02/2018 15:14:56,2179651,6,192.168.1.105,10.0.0.5,60946,80,30,22,4440,8712,Infilteration
28/02/2018 15:14:58,924032,6,192.168.1.105,10.0.0.5,23145,80,5,2,985,1900,Infilteration
28/02/2018 15:15:00,2286728,6,192.168.1.105,10.0.0.5,45661,80,12,23,1536,10258,Infilteration
28/02/2018 15:15:02,5631230,6,192.168.1.105,10.0.0.5,54381,80,14,0,6118,0,Infilteration
28/02/2018 15:15:04,10781400,6,192.168.1.105,10.0.0.5,8075,80,36,27,16164,19575,Infilteration
28/02/2018 15:15:06,224574,6,192.168.1.105,10.0.0.5,38366,80,11,8,4851,6840,Infilteration
28/02/2018 15:15:08,2428341,6,192.168.1.105,10.0.0.5,44651,80,15,28,1455,3892,Infilteration
28/02/2018 15:15:10,1773587,6,192.168.1.105,10.0.0.5,5050,80,5,16,555,1072,Infilteration
28/02/2018 15:15:12,1806743,6,192.168.1.105,10.0.0.5,29968,80,13,4,2340,584,Infilteration
28/02/2018 15:15:14,9393842,6,192.168.1.105,10.0.0.5,21109,80,21,27,4326,3942,Infilteration
28/02/2018 15:15:16,419430,6,192.168.1.105,10.0.0.5,2658,80,20,39,3760,36621,Infilteration
28/02/2018 15:15:18,1894122,6,192.168.1.105,10.0.0.5,37333,80,18,3,5544,2382,Infilteration
28/02/2018 15:15:20,1262871,6,192.168.1.105,10.0.0.5,37724,80,9,31,4365,3317,Infilteration
28/02/2018 15:15:22,4897268,6,192.168.1.105,10.0.0.5,62461,80,38,21,4104,12579,Infilteration
28/02/2018 15:15:24,1871651,6,192.168.1.105,10.0.0.5,37760,80,12,2,2148,718,Infilteration
28/02/2018 15:15:26,8852636,6,192.168.1.105,10.0.0.5,63604,80,10,1,4550,576,Infilteration
28/02/2018 15:15:28,358516,6,192.168.1.105,10.0.0.5,62297,80,20,31,5560,29450,Infilteration
28/02/2018 15:15:30,3832051,6,192.168.1.105,10.0.0.5,61205,80,6,39,1296,26832,Infilteration
28/02/2018 15:15:32,7439504,6,192.168.1.105,10.0.0.5,51149,80,36,3,16920,2559,Infilteration
28/02/2018 15:15:34,174303,6,192.168.1.105,10.0.0.5,51314,80,1,0,95,0,Infilteration
28/02/2018 15:15:36,2407547,6,192.168.1.105,10.0.0.5,33865,80,32,6,10080,5244,Infilteration
28/02/2018 15:15:38,3094563,6,192.168.1.105,10.0.0.5,16075,80,21,25,1932,19850,Infilteration
28/02/2018 15:15:40,1663874,6,192.168.1.105,10.0.0.5,45405,80,16,2,7648,628,Infilteration
28/02/2018 15:15:42,481055,6,192.168.1.105,10.0.0.5,6735,80,46,27,5106,8721,Infilteration
28/02/2018 15:15:44,357799,6,192.168.1.105,10.0.0.5,46956,80,41,18,15826,2358,Infilteration
28/02/2018 15:15:46,260252,6,192.168.1.105,10.0.0.5,18797,80,8,29,2552,26680,Infilteration
28/02/2018 15:15:48,1189134,6,192.168.1.105,10.0.0.5,46710,80,26,8,5850,5944,Infilteration
28/02/2018 15:15:50,2253265,6,192.168.1.105,10.0.0.5,25215,80,20,38,9140,5586,Infilteration
28/02/2018 15:15:52,5917164,6,192.168.1.105,10.0.0.5,47707,80,29,5,7685,1385,Infilteration
28/02/2018 15:15:54,3592636,6,192.168.1.105,10.0.0.5,54421,80,49,7,16660,5579,Infilteration
28/02/2018 15:15:56,2481850,6,192.168.1.105,10.0.0.5,58611,80,26,17,5278,13022,Infilteration
28/02/2018 15:15:58,6693243,6,192.168.1.105,10.0.0.5,48781,80,31,36,14415,11052,Infilteration
28/02/2018 15:16:00,1143217,6,192.168.1.105,10.0.0.5,10972,80,18,8,4644,3152,Infilteration
28/02/2018 15:16:02,2279462,6,192.168.1.105,10.0.0.5,40257,80,32,32,15072,11872,Infilteration
28/02/2018 15:16:04,2113693,6,192.168.1.105,10.0.0.5,3356,80,43,29,13416,22185,Infilteration
28/02/2018 15:16:06,255784,6,192.168.1.105,10.0.0.5,21774,80,11,6,2772,1236,Infilteration
28/02/2018 15:16:08,3219733,6,192.168.1.105,10.0.0.5,20486,80,45,17,22005,2193,Infilteration
28/02/2018 15:16:10,8887756,6,192.168.1.105,10.0.0.5,24739,80,49,24,7742,22752,Infilteration
28/02/2018 15:16:12,2380635,6,192.168.1.105,10.0.0.5,15047,80,34,2,15844,1718,Infilteration
28/02/2018 15:16:14,393783,6,192.168.1.105,10.0.0.5,39900,80,49,29,9898,22156,Infilteration
28/02/2018 15:16:16,1825129,6,192.168.1.105,10.0.0.5,59331,80,32,11,4384,2651,Infilteration
28/02/2018 15:16:18,4359211,6,192.168.1.105,10.0.0.5,52196,80,21,30,9219,24750,Infilteration
28/02/2018 15:16:20,8151775,6,192.168.1.105,10.0.0.5,33702,80,34,20,14858,8240,Infilteration
28/02/2018 15:16:22,63487,6,192.168.1.105,10.0.0.5,20730,80,12,21,4404,10143,Infilteration
28/02/2018 15:16:24,247601,6,192.168.1.105,10.0.0.5,31854,80,44,39,9592,1950,Infilteration
28/02/2018 15:16:26,3895763,6,192.168.1.105,10.0.0.5,20216,80,18,23,7146,7590,Infilteration
28/02/2018 15:16:28,2104299,6,192.168.1.105,10.0.0.5,38839,80,9,5,2376,4015,Infilteration
28/02/2018 15:16:30,6955552,6,192.168.1.105,10.0.0.5,26065,80,32,17,12032,13957,Infilteration
28/02/2018 15:16:32,2824757,6,192.168.1.105,10.0.0.5,10027,80,49,1,19747,164,Infilteration
28/02/2018 15:16:34,2814713,6,192.168.1.105,10.0.0.5,53470,80,31,32,11687,15296,Infilteration
28/02/2018 15:16:36,69030,6,192.168.1.105,10.0.0.5,54381,80,18,0,1656,0,Infilteration
28/02/2018 15:16:38,3049775,6,192.168.1.105,10.0.0.5,18403,80,11,22,4719,11242,Infilteration
28/02/2018 15:16:40,4375576,6,192.168.1.105,10.0.0.5,36953,80,14,4,2296,1092,Infilteration
28/02/2018 15:16:42,7427504,6,192.168.1.105,10.0.0.5,31359,80,5,29,360,8671,Infilteration
28/02/2018 15:16:44,436337,6,192.168.1.105,10.0.0.5,15280,80,40,35,18360,9345,Infilteration
28/02/2018 15:16:46,2271125,6,192.168.1.105,10.0.0.5,9106,80,21,3,6678,333,Infilteration
28/02/2018 15:16:48,4663962,6,192.168.1.105,10.0.0.5,1335,80,45,38,6075,7144,Infilteration
28/02/2018 15:16:50,541806,6,192.168.1.105,10.0.0.5,53588,80,29,17,14036,6970,Infilteration
28/02/2018 15:16:52,647390,6,192.168.1.105,10.0.0.5,2398,80,22,24,8734,8928,Infilteration
28/02/2018 15:16:54,1653608,6,192.168.1.105,10.0.0.5,44266,80,7,28,1722,8876,Infilteration
28/02/2018 15:16:56,51251,6,192.168.1.105,10.0.0.5,35245,80,27,25,9072,5500,Infilteration
28/02/2018 15:16:58,5231689,6,192.168.1.105,10.0.0.5,58207,80,42,7,15750,5985,Infilteration
28/02/2018 15:17:00,3793052,6,192.168.1.105,10.0.0.5,20799,80,7,9,2051,5967,Infilteration
28/02/2018 15:17:02,200416,6,192.168.1.105,10.0.0.5,65344,80,33,25,4818,17400,Infilteration
28/02/2018 15:17:04,1722134,6,192.168.1.105,10.0.0.5,43529,80,21,32,2856,8224,Infilteration
28/02/2018 15:17:06,1020751,6,192.168.1.105,10.0.0.5,63876,80,18,16,5670,14944,Infilteration
28/02/2018 15:17:08,3732469,6,192.168.1.105,10.0.0.5,17577,80,40,35,8640,16765,Infilteration
28/02/2018 15:17:10,1088875,6,192.168.1.105,10.0.0.5,57044,80,10,23,3630,6670,Infilteration
28/02/2018 15:17:12,6833189,6,192.168.1.105,10.0.0.5,63858,80,45,37,8010,13246,Infilteration
28/02/2018 15:17:14,2023790,6,192.168.1.105,10.0.0.5,50413,80,36,4,13320,2964,Infilteration
28/02/2018 15:17:16,7386066,6,192.168.1.105,10.0.0.5,30010,80,25,14,3150,9520,Infilteration
28/02/2018 15:17:18,6024372,6,192.168.1.105,10.0.0.5,47364,80,1,29,65,2204,Infilteration
28/02/2018 15:17:20,4679289,6,192.168.1.105,10.0.0.5,51677,80,15,20,4935,17120,Infilteration
28/02/2018 15:17:22,5467711,6,192.168.1.105,10.0.0.5,32841,80,14,25,3248,7925,Infilteration
28/02/2018 15:17:24,1087122,6,192.168.1.105,10.0.0.5,50745,80,9,29,4428,8816,Infilteration
28/02/2018 15:17:26,10025595,6,192.168.1.105,10.0.0.5,34018,80,19,8,3154,7928,Infilteration
28/02/2018 15:17:28,5717487,6,192.168.1.105,10.0.0.5,58054,80,4,32,1404,28960,Infilteration
28/02/2018 15:17:30,3827533,6,192.168.1.105,10.0.0.5,5646,80,24,21,7944,1113,Infilteration
28/02/2018 15:17:32,141543,6,192.168.1.105,10.0.0.5,61351,80,16,16,7264,6304,Infilteration
28/02/2018 15:17:34,4675139,6,192.168.1.105,10.0.0.5,42770,80,4,13,720,11882,Infilteration
28/02/2018 15:17:36,2838297,6,192.168.1.105,10.0.0.5,40704,80,20,37,5560,23347,Infilteration
28/02/2018 15:17:38,1004503,6,192.168.1.105,10.0.0.5,17665,80,17,24,3196,7128,Infilteration
28/02/2018 15:17:40,341761,6,192.168.1.105,10.0.0.5,47881,80,47,7,21385,3689,Infilteration
28/02/2018 15:17:42,8678010,6,192.168.1.105,10.0.0.5,14385,80,36,6,2628,3342,Infilteration
28/02/2018 15:17:44,313311,6,192.168.1.105,10.0.0.5,11930,80,27,31,5373,5487,Infilteration
28/02/2018 15:17:46,800302,6,192.168.1.105,10.0.0.5,47128,80,49,2,4312,202,Infilteration
28/02/2018 15:17:48,9199249,6,192.168.1.105,10.0.0.5,21757,80,2,28,708,15064,Infilteration
28/02/2018 15:17:50,5624295,6,192.168.1.105,10.0.0.5,28352,80,27,13,4401,11063,Infilteration
28/02/2018 15:17:52,1192778,6,192.168.1.105,10.0.0.5,14704,80,48,24,14112,20376,Infilteration
28/02/2018 15:17:54,5015847,6,192.168.1.105,10.0.0.5,58501,80,7,21,1904,6951,Infilteration
28/02/2018 15:17:56,2437311,6,192.168.1.105,10.0.0.5,31242,80,13,14,3679,13804,Infilteration
28/02/2018 15:17:58,2660760,6,192.168.1.105,10.0.0.5,22784,80,17,32,8279,11552,Infilteration
28/02/2018 15:18:00,566252,6,192.168.1.105,10.0.0.5,12333,80,13,5,1235,2220,Infilteration
28/02/2018 15:18:02,4975707,6,192.168.1.105,10.0.0.5,37813,80,3,25,573,15650,Infilteration
28/02/2018 15:18:04,4744057,6,192.168.1.105,10.0.0.5,48043,80,29,14,9483,2156,Infilteration
28/02/2018 15:18:06,11082562,6,192.168.1.105,10.0.0.5,42660,80,12,33,3480,4752,Infilteration
28/02/2018 15:18:08,2104693,6,192.168.1.105,10.0.0.5,12057,80,17,15,1445,9120,Infilteration
28/02/2018 15:18:10,1608093,6,192.168.1.105,10.0.0.5,62925,80,40,2,4320,1364,Infilteration
28/02/2018 15:18:12,1116279,6,192.168.1.105,10.0.0.5,28513,80,4,13,1708,12233,Infilteration
28/02/2018 15:18:14,4021743,6,192.168.1.105,10.0.0.5,52314,80,31,23,9424,21735,Infilteration
28/02/2018 15:18:16,1173806,6,192.168.1.105,10.0.0.5,11884,80,39,21,7488,5586,Infilteration
28/02/2018 15:18:18,465514,6,192.168.1.105,10.0.0.5,35467,80,27,1,4077,870,Infilteration
28/02/2018 15:18:20,1726487,6,192.168.1.105,10.0.0.5,53982,80,24,31,9672,16833,Infilteration
28/02/2018 15:18:22,1562287,6,192.168.1.105,10.0.0.5,63906,80,20,25,2340,1425,Infilteration
28/02/2018 15:18:24,3517747,6,192.168.1.105,10.0.0.5,40422,80,22,20,4246,17320,Infilteration
28/02/2018 15:18:26,3864393,6,192.168.1.105,10.0.0.5,3655,80,30,39,8340,27768,Infilteration
28/02/2018 15:18:28,1265563,6,192.168.1.105,10.0.0.5,57817,80,44,7,17424,4585,Infilteration
28/02/2018 15:18:30,3624146,6,192.168.1.105,10.0.0.5,22346,80,39,8,15249,1144,Infilteration
28/02/2018 15:18:32,947122,6,192.168.1.105,10.0.0.5,20567,80,24,4,5856,3184,Infilteration
28/02/2018 15:18:34,225321,6,192.168.1.105,10.0.0.5,13516,80,12,3,1332,375,Infilteration
28/02/2018 15:18:36,6522289,6,192.168.1.105,10.0.0.5,55484,80,16,36,6608,19980,Infilteration
28/02/2018 15:18:38,3665186,6,192.168.1.105,10.0.0.5,54318,80,36,15,6804,12420,Infilteration
28/02/2018 15:18:40,2233394,6,192.168.1.105,10.0.0.5,51901,80,36,10,15264,7690,Infilteration
28/02/2018 15:18:42,4389476,6,192.168.1.105,10.0.0.5,52700,80,34,25,16864,17250,Infilteration
28/02/2018 15:18:44,2041504,6,192.168.1.105,10.0.0.5,10445,80,10,25,700,7000,Infilteration
28/02/2018 15:18:46,3121061,6,192.168.1.105,10.0.0.5,12304,80,46,20,20148,17240,Infilteration
28/02/2018 15:18:48,3950631,6,192.168.1.105,10.0.0.5,8055,80,27,9,2268,2079,Infilteration
28/02/2018 15:18:50,1048873,6,192.168.1.105,10.0.0.5,25605,80,31,29,5208,21344,Infilteration
28/02/2018 15:18:52,4344181,6,192.168.1.105,10.0.0.5,34180,80,38,32,4902,30752,Infilteration
28/02/2018 15:18:54,1061007,6,192.168.1.105,10.0.0.5,2505,80,4,21,576,16884,Infilteration
28/02/2018 15:18:56,1366124,6,192.168.1.105,10.0.0.5,42617,80,18,29,1188,27057,Infilteration
28/02/2018 15:18:58,18748494,6,192.168.1.105,10.0.0.5,60877,80,34,13,14586,9360,Infilteration
28/02/2018 15:19:00,148491,6,192.168.1.105,10.0.0.5,37934,80,31,15,9424,4005,Infilteration
28/02/2018 15:19:02,2219493,6,192.168.1.105,10.0.0.5,63369,80,33,5,6732,1190,Infilteration
28/02/2018 15:19:04,65261,6,192.168.1.105,10.0.0.5,27341,80,19,18,7239,10152,Infilteration
28/02/2018 15:19:06,1838969,6,192.168.1.105,10.0.0.5,18292,80,2,0,308,0,Infilteration
28/02/2018 15:19:08,908340,6,192.168.1.105,10.0.0.5,24763,80,31,8,5363,5872,Infilteration
28/02/2018 15:19:10,5722590,6,192.168.1.105,10.0.0.5,24328,80,30,0,8700,0,Infilteration
28/02/2018 15:19:12,509161,6,192.168.1.105,10.0.0.5,62707,80,42,38,3990,12920,Infilteration
28/02/2018 15:19:14,5130136,6,192.168.1.105,10.0.0.5,36642,80,10,7,4120,5439,Infilteration
28/02/2018 15:19:16,4179503,6,192.168.1.105,10.0.0.5,46274,80,46,32,16054,9920,Infilteration
28/02/2018 15:19:18,8440928,6,192.168.1.105,10.0.0.5,34002,80,9,31,1980,8742,Infilteration
28/02/2018 15:19:20,963651,6,192.168.1.105,10.0.0.5,30711,80,34,38,9214,28272,Infilteration
28/02/2018 15:19:22,818107,6,192.168.1.105,10.0.0.5,34359,80,16,15,3824,5400,Infilteration
28/02/2018 15:19:24,4192130,6,192.168.1.105,10.0.0.5,7139,80,31,5,2697,490,Infilteration
28/02/2018 15:19:26,6745800,6,192.168.1.105,10.0.0.5,55060,80,23,25,8924,20650,Infilteration
28/02/2018 15:19:28,1828500,6,192.168.1.105,10.0.0.5,23715,80,37,10,13283,4320,Infilteration
28/02/2018 15:19:30,7203782,6,192.168.1.105,10.0.0.5,32612,80,27,27,6777,18576,Infilteration
28/02/2018 15:19:32,3418891,6,192.168.1.105,10.0.0.5,1845,80,13,33,1183,27258,Infilteration
28/02/2018 15:19:34,29838,6,192.168.1.105,10.0.0.5,21813,80,36,33,7056,4158,Infilteration
28/02/2018 15:19:36,8243670,6,192.168.1.105,10.0.0.5,1294,80,37,17,6179,10404,Infilteration
28/02/2018 15:19:38,840552,6,192.168.1.105,10.0.0.5,59092,80,20,8,1160,4856,Infilteration
28/02/2018 15:19:40,154034,6,192.168.1.105,10.0.0.5,8904,80,18,39,8550,3159,Infilteration
28/02/2018 15:19:42,121398,6,192.168.1.105,10.0.0.5,16658,80,40,29,13960,26738,Infilteration
28/02/2018 15:19:44,1653215,6,192.168.1.105,10.0.0.5,36919,80,22,31,9856,14508,Infilteration
28/02/2018 15:19:46,1203602,6,192.168.1.105,10.0.0.5,24354,80,9,22,3600,18502,Infilteration
28/02/2018 15:19:48,969705,6,192.168.1.105,10.0.0.5,20068,80,28,21,8484,10332,Infilteration
28/02/2018 15:19:50,2791895,6,192.168.1.105,10.0.0.5,45221,80,6,1,1728,626,Infilteration
28/02/2018 15:19:52,3836992,6,192.168.1.105,10.0.0.5,14748,80,18,34,6462,12716,Infilteration
28/02/2018 15:19:54,734398,6,192.168.1.105,10.0.0.5,17344,80,8,30,1448,13110,Infilteration
28/02/2018 15:19:56,507860,6,192.168.1.105,10.0.0.5,21167,80,48,37,12384,32708,Infilteration
28/02/2018 15:19:58,7982804,6,192.168.1.105,10.0.0.5,11016,80,26,13,7462,11011,Infilteration
28/02/2018 15:20:00,899812,6,192.168.1.105,10.0.0.5,5863,80,14,6,2030,1668,Infilteration
28/02/2018 15:20:02,38239,6,192.168.1.105,10.0.0.5,47493,80,3,14,1353,13076,Infilteration
28/02/2018 15:20:04,12228190,6,192.168.1.105,10.0.0.5,58631,80,14,16,6622,2784,Infilteration
28/02/2018 15:20:06,6959796,6,192.168.1.105,10.0.0.5,25613,80,13,1,3965,146,Infilteration
28/02/2018 15:20:08,753783,6,192.168.1.105,10.0.0.5,35525,80,32,9,7712,459,Infilteration
28/02/2018 15:20:10,6523520,6,192.168.1.105,10.0.0.5,2260,80,1,12,470,8916,Infilteration
28/02/2018 15:20:12,1357752,6,192.168.1.105,10.0.0.5,46898,80,44,11,19140,9130,Infilteration
28/02/2018 15:20:14,1269769,6,192.168.1.105,10.0.0.5,29760,80,27,18,5157,10026,Infilteration
28/02/2018 15:20:16,569377,6,192.168.1.105,10.0.0.5,4608,80,38,29,7600,18850,Infilteration
28/02/2018 15:20:18,3176031,6,192.168.1.105,10.0.0.5,25628,80,13,37,6318,11729,Infilteration
28/02/2018 15:20:20,1263969,6,192.168.1.105,10.0.0.5,58195,80,21,20,9723,11460,Infilteration
28/02/2018 15:20:22,400789,6,192.168.1.105,10.0.0.5,9543,80,18,27,6156,22302,Infilteration
28/02/2018 15:20:24,8140306,6,192.168.1.105,10.0.0.5,25557,80,37,29,4551,11716,Infilteration
28/02/2018 15:20:26,302632,6,192.168.1.105,10.0.0.5,38362,80,1,28,248,7616,Infilteration
28/02/2018 15:20:28,1333732,6,192.168.1.105,10.0.0.5,35044,80,42,9,7350,4806,Infilteration
28/02/2018 15:20:30,3273417,6,192.168.1.105,10.0.0.5,16014,80,7,11,1785,1573,Infilteration
28/02/2018 15:20:32,2221785,6,192.168.1.105,10.0.0.5,61099,80,27,16,11421,13936,Infilteration
28/02/2018 15:20:34,2929925,6,192.168.1.105,10.0.0.5,16691,80,41,24,14268,2856,Infilteration
28/02/2018 15:20:36,1414746,6,192.168.1.105,10.0.0.5,28171,80,44,13,17160,8645,Infilteration
28/02/2018 15:20:38,1813057,6,192.168.1.105,10.0.0.5,42131,80,17,28,3009,15400,Infilteration
28/02/2018 15:20:40,754456,6,192.168.1.105,10.0.0.5,58664,80,23,0,6371,0,Infilteration
28/02/2018 15:20:42,1697458,6,192.168.1.105,10.0.0.5,20466,80,42,13,19572,11518,Infilteration
28/02/2018 15:20:44,212946,6,192.168.1.105,10.0.0.5,45784,80,17,14,3400,13258,Infilteration
28/02/2018 15:20:46,4508607,6,192.168.1.105,10.0.0.5,9497,80,27,34,9936,17680,Infilteration
28/02/2018 15:20:48,942553,6,192.168.1.105,10.0.0.5,19500,80,48,12,7920,900,Infilteration
28/02/2018 15:20:50,5897092,6,192.168.1.105,10.0.0.5,48612,80,14,28,1848,27496,Infilteration
28/02/2018 15:20:52,4369505,6,192.168.1.105,10.0.0.5,8831,80,28,39,1512,24453,Infilteration
28/02/2018 15:20:54,5000806,6,192.168.1.105,10.0.0.5,9761,80,18,27,1116,25461,Infilteration
28/02/2018 15:20:56,3337243,6,192.168.1.105,10.0.0.5,18337,80,13,34,5837,13294,Infilteration
28/02/2018 15:20:58,401199,6,192.168.1.105,10.0.0.5,28678,80,13,3,1703,1953,Infilteration
28/02/2018 15:21:00,2200321,6,192.168.1.105,10.0.0.5,52469,80,12,4,1056,584,Infilteration
28/02/2018 15:21:02,901844,6,192.168.1.105,10.0.0.5,54810,80,23,9,9683,1071,Infilteration
28/02/2018 15:21:04,874887,6,192.168.1.105,10.0.0.5,56962,80,3,36,1347,24048,Infilteration
28/02/2018 15:21:06,185468,6,192.168.1.105,10.0.0.5,15374,80,43,8,11997,7784,Infilteration
28/02/2018 15:21:08,5128889,6,192.168.1.105,10.0.0.5,23361,80,17,21,2176,15687,Infilteration
